osm_id,code,fclass,name,objectid2,province,district,tehsil,lat,lng
533745331,2511,convenience,,354,PUNJAB,LAHORE,LAHORE CANTT,31.4729,74.3768
533745343,2511,convenience,,354,PUNJAB,LAHORE,LAHORE CANTT,31.4723,74.3784
533745388,2511,convenience,,354,PUNJAB,LAHORE,LAHORE CANTT,31.4719,74.3769
533745430,2511,convenience,,354,PUNJAB,LAHORE,LAHORE CANTT,31.4721,74.3774
533746184,2302,fast_food,ڈنکن ڈونٹس,354,PUNJAB,LAHORE,LAHORE CANTT,31.4753,74.3782
533746262,2301,restaurant,Gourmet Grill,354,PUNJAB,LAHORE,LAHORE CANTT,31.4747,74.3786
533746378,2301,restaurant,Bundu Khan,354,PUNJAB,LAHORE,LAHORE CANTT,31.4736,74.3792
533746576,2302,fast_food,,354,PUNJAB,LAHORE,LAHORE CANTT,31.4744,74.3766
533746600,2302,fast_food,,354,PUNJAB,LAHORE,LAHORE CANTT,31.4734,74.3766
533746953,2082,school,,354,PUNJAB,LAHORE,LAHORE CANTT,31.4766,74.3763
533746958,2082,school,,354,PUNJAB,LAHORE,LAHORE CANTT,31.476,74.3749
533747360,2303,cafe,گلوریا جینز,354,PUNJAB,LAHORE,LAHORE CANTT,31.4742,74.3792
540757181,2082,school,Junior Cadet School,354,PUNJAB,LAHORE,LAHORE CANTT,31.4295,74.2951
563684371,2110,hospital,یونائیٹڈ کرسچن ہسپتال,354,PUNJAB,LAHORE,LAHORE CANTT,31.5087,74.3405
565159951,2742,viewpoint,Broad Peak 布洛阿特峰,215,GILGIT BALTISTAN,SKARDU,SHIGAR,35.8143,76.5661
565347462,2001,police,Wah Police Station,402,PUNJAB,RAWALPINDI,TAXILA,33.7705,72.756
571786778,2401,hotel,Gilgit,207,GILGIT BALTISTAN,GILGIT,GILGIT,35.8993,74.3692
596199609,2001,police,Gizri Police Station,0,SINDH,KARACHI,CLIFTON CANTONMENT,24.8276,67.0594
596204273,2302,fast_food,مکڈونلڈز,0,SINDH,KARACHI,CLIFTON CANTONMENT,24.7986,67.0345
596209830,2501,supermarket,Park Towers Supermarket,0,SINDH,KARACHI,SADDAR TOWN,24.8144,67.027
596211094,2501,supermarket,Agha's,0,SINDH,KARACHI,SADDAR TOWN,24.8283,67.0355
603101022,2301,restaurant,Dera Inn,369,PUNJAB,MULTAN,MULTAN CITY,30.2707,71.4941
617962741,2110,hospital,Hafiz Aslam Dental Clinic,322,PUNJAB,FAISALABAD,JARANWALA,31.3364,73.4201
617962788,2511,convenience,Grain Market,322,PUNJAB,FAISALABAD,JARANWALA,31.3355,73.421
618587673,2082,school,Govt. MC High School,422,PUNJAB,VEHARI,BUREWALA,30.1624,72.6847
618587836,2301,restaurant,Deewan-e-Khas,422,PUNJAB,VEHARI,BUREWALA,30.1476,72.6468
628587047,2511,convenience,Jumbo Super Store,0,SINDH,KARACHI,GULSHAN E IQBAL TOWN,24.8747,67.0887
643125691,2204,park,Askari Park,354,PUNJAB,LAHORE,LAHORE CANTT,31.4654,74.3803
652425201,2082,school,International Islamic Grammer School,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.6783,72.9802
653112668,2303,cafe,,401,PUNJAB,RAWALPINDI,RAWALPINDI,33.575,73.1093
658983454,2543,doityourself,Harware Store,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.7296,73.0754
659727643,2303,cafe,Table Talk,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.7354,73.0781
659730873,2303,cafe,Howdy,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.7262,73.0579
659733380,2205,playground,Punjab Cricket Ground,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.6898,73.0194
659736441,2302,fast_food,Food 24 Hours,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.6835,72.9871
659736441,2501,supermarket,Food 24 Hours,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.6835,72.9871
660156180,2082,school,,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.7287,73.0655
660156672,2082,school,,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.7299,73.0698
660956958,2101,pharmacy,Shaheen Pharmacy,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.7297,73.0755
660960200,2301,restaurant,Islamabad Vintage Quisine,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.7295,73.0749
660960870,2301,restaurant,Kitchen Cusine Grill,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.722,73.0617
660960871,2301,restaurant,Zefra Restaurant,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.7217,73.0622
662431114,2082,school,,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.5741,73.1995
662431116,2511,convenience,,401,PUNJAB,RAWALPINDI,RAWALPINDI,33.5803,73.144
662431117,2004,post_box,,401,PUNJAB,RAWALPINDI,RAWALPINDI,33.5799,73.1443
663128024,2101,pharmacy,Watsons,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.7296,73.0753
663520522,2302,fast_food,کینٹکی فرائیڈ چکن,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.7293,73.0747
663898356,2601,bank,"State Bank Of Pakistan, Sukkur",505,SINDH,SUKKUR,ROHRI,27.6972,68.8704
674141730,2110,hospital,Social Security Hospital,355,PUNJAB,LAHORE,LAHORE CITY,31.4968,74.2632
674141733,2006,telephone,PCO,355,PUNJAB,LAHORE,LAHORE CITY,31.4961,74.2633
727801219,2252,pitch,,0,SINDH,KARACHI,JAMSHED TOWN,24.8769,67.0268
732019120,2111,clinic,Tania Clinic,0,SINDH,KARACHI,GULSHAN E IQBAL TOWN,24.8948,67.057
734881654,2402,motel,پی ٹی ڈی سی موٹل,28,BALOCHISTAN,CHAGAI,Taftan,28.9743,61.5571
734882750,2401,hotel,Bloomstar Hotel,130,BALOCHISTAN,QUETTA,QUETTA CITY,30.1894,67.0049
734889373,2401,hotel,,130,BALOCHISTAN,QUETTA,QUETTA CITY,30.1893,67.0037
740503747,2401,hotel,,146,BALOCHISTAN,ZHOB,ZHOB,31.3456,69.4455
740547370,2402,motel,PTDC Motel,105,BALOCHISTAN,LORALAI,Loralai,30.3953,68.5545
740568336,2001,police,تھانہ,148,BALOCHISTAN,ZIARAT,ZIARAT SUB DIVISION,30.3837,67.7231
740575424,2742,viewpoint,,148,BALOCHISTAN,ZIARAT,ZIARAT SUB DIVISION,30.3482,67.7401
742042809,2401,hotel,Eastern Pearl Motel,300,PUNJAB,BAHAWALPUR,BAHAWALPUR,29.406,71.6656
742046790,2401,hotel,Midway Hotel,231,KHYBER PAKHTUNKHWA,DERA ISMAIL KHAN,D.I.KHAN,31.8244,70.9278
742145824,2401,hotel,Rose Hotel,81,KHYBER PAKHTUNKHWA,Peshawar,Peshawar I,34.0086,71.564
742146088,2401,hotel,Hidayat Hotel,81,KHYBER PAKHTUNKHWA,Peshawar,Peshawar I,34.016,71.5735
746029578,2401,hotel,Tulip Hotel,332,PUNJAB,GUJRAT,SARAI ALAMGIR,32.9073,73.7308
746250537,2301,restaurant,PTDC Restaurant,257,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SWAT RANIZAI,34.6321,72.0053
746250570,2422,camp_site,Camping at the restaurant,257,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SWAT RANIZAI,34.6322,72.0052
746256633,2401,hotel,,199,GILGIT BALTISTAN,DIAMIR,CHILAS,35.4311,74.1019
746261177,2401,hotel,Satpara Lake View Hotel,216,GILGIT BALTISTAN,SKARDU,SKARDU,35.2386,75.6367
746264669,2402,motel,Concordia Motel,216,GILGIT BALTISTAN,SKARDU,SKARDU,35.295,75.6515
746264678,2401,hotel,PTDC Motel Istak,214,GILGIT BALTISTAN,SKARDU,RONDU,35.6321,75.0246
746329524,2401,hotel,PTDC Motel,209,GILGIT BALTISTAN,HUNZA NAGAR,GOJAL,36.6914,74.8197
746330607,2404,guesthouse,Passu Peak Inn,209,GILGIT BALTISTAN,HUNZA NAGAR,GOJAL,36.4828,74.8825
746970500,2404,guesthouse,Khaplu Inn,201,GILGIT BALTISTAN,GHANCHE,KHAPLU,35.1646,76.3433
747660059,2404,guesthouse,Kalak Sissojak Guest House,229,KHYBER PAKHTUNKHWA,CHITRAL,CHITRAL,35.6859,71.6603
747660061,2001,police,Foreigners Registration Office,229,KHYBER PAKHTUNKHWA,CHITRAL,CHITRAL,35.8537,71.7893
747664433,2401,hotel,Dir Continental Hotel,255,KHYBER PAKHTUNKHWA,LOWER DIR,TEMERGARA,34.8207,71.84
747675849,2401,hotel,,259,KHYBER PAKHTUNKHWA,MANSEHRA,MANSEHRA,34.3337,73.1958
747696344,2404,guesthouse,مدینہ گیسٹ ہاؤس,207,GILGIT BALTISTAN,GILGIT,GILGIT,35.9223,74.3139
762936150,2501,supermarket,H Karim Baksh,354,PUNJAB,LAHORE,LAHORE CANTT,31.5094,74.3423
769260701,2302,fast_food,Hot 'n' Spicy,0,SINDH,KARACHI,CLIFTON CANTONMENT,24.8096,67.0694
769260705,2303,cafe,Espresso Cafe,0,SINDH,KARACHI,CLIFTON CANTONMENT,24.8081,67.0615
800039814,2301,restaurant,Luna Caprese,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.7304,73.0754
800040633,2601,bank,HSBC,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.7289,73.0759
800042361,2101,pharmacy,GNC,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.7316,73.0791
800043396,2521,gift_shop,,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.7278,73.0732
800043474,2513,florist,,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.7281,73.0731
821646237,2901,toilet,,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.7279,73.0731
821664342,2303,cafe,Mocca,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.7356,73.078
835253118,2005,post_office,Hostel Post Office,354,PUNJAB,LAHORE,LAHORE CANTT,31.497,74.3067
846545733,2110,hospital,Combined Military Hospital Family Section,231,KHYBER PAKHTUNKHWA,DERA ISMAIL KHAN,D.I.KHAN,31.8271,70.92
846545734,2110,hospital,Mehmood Eye Hospital,231,KHYBER PAKHTUNKHWA,DERA ISMAIL KHAN,D.I.KHAN,31.814,70.9193
846545735,2110,hospital,Mission Hospital,231,KHYBER PAKHTUNKHWA,DERA ISMAIL KHAN,D.I.KHAN,31.8228,70.8979
846545736,2110,hospital,Combined Military Hospital,231,KHYBER PAKHTUNKHWA,DERA ISMAIL KHAN,D.I.KHAN,31.8265,70.9212
846552676,2081,university,Gomal University - City Campus,231,KHYBER PAKHTUNKHWA,DERA ISMAIL KHAN,D.I.KHAN,31.8203,70.8977
846552680,2082,school,Boys High School #4,231,KHYBER PAKHTUNKHWA,DERA ISMAIL KHAN,D.I.KHAN,31.8283,70.8962
846552682,2084,college,Army Public School and College,231,KHYBER PAKHTUNKHWA,DERA ISMAIL KHAN,D.I.KHAN,31.8415,70.8956
846552692,2082,school,Boys High School,231,KHYBER PAKHTUNKHWA,DERA ISMAIL KHAN,D.I.KHAN,31.8481,70.9115
846552694,2084,college,Degree College for Boys #1,231,KHYBER PAKHTUNKHWA,DERA ISMAIL KHAN,D.I.KHAN,31.8172,70.9077
854341089,2110,hospital,CMH Peshawar - Combined Military Hospital,81,KHYBER PAKHTUNKHWA,Peshawar,Peshawar Cantonment,34.0034,71.5427
860974881,2201,theatre,Nusrat Fateh Ali Khan Auditorium,320,PUNJAB,FAISALABAD,FAISALABAD CITY,31.4315,73.0862
865212190,2252,pitch,,320,PUNJAB,FAISALABAD,FAISALABAD CITY,31.3869,73.0704
865310818,2203,cinema,Minerva Cinema,320,PUNJAB,FAISALABAD,FAISALABAD CITY,31.4137,73.0737
869009167,2950,tower,,447,SINDH,JAMSHORO,SEHWAN,26.3305,67.8659
869718156,2950,tower,,264,KHYBER PAKHTUNKHWA,NOWSHEHRA_,NOWSHERA,34.1099,71.914
870457477,2424,caravan_site,ZAIN UL ABIDEN HOME'S جی او آر کالونی حیدرآباد,440,SINDH,HYDERABAD,LATIFABAD,25.3783,68.3381
874296161,2601,bank,,369,PUNJAB,MULTAN,MULTAN CITY,30.2017,71.4545
879400570,2732,ruins,خیرپور جوسو جو دڑو,490,SINDH,SHAHDAD KOT,NASIRABAD,27.5152,68.0535
880522069,2120,doctors,Aga Khan Health Center,208,GILGIT BALTISTAN,HUNZA NAGAR,ALIABAD,36.3064,74.6125
880526486,2101,pharmacy,Al-Amin Medical,208,GILGIT BALTISTAN,HUNZA NAGAR,ALIABAD,36.307,74.6153
880527503,2401,hotel,,208,GILGIT BALTISTAN,HUNZA NAGAR,ALIABAD,36.3078,74.6153
880532051,2110,hospital,Aga Khan Health Center,208,GILGIT BALTISTAN,HUNZA NAGAR,ALIABAD,36.3064,74.6125
880535054,2082,school,Aliabad Boy College,208,GILGIT BALTISTAN,HUNZA NAGAR,ALIABAD,36.3118,74.6175
883898388,2737,fort,Sharkargarh,227,KHYBER PAKHTUNKHWA,CHARSADDA,SHABQADAR,34.2248,71.5688
885748362,2301,restaurant,"Savour Food (""Pulao Kabab"")",401,PUNJAB,RAWALPINDI,RAWALPINDI,33.6106,73.0624
895114229,2721,attraction,Shogran,258,KHYBER PAKHTUNKHWA,MANSEHRA,BALAKOT,34.6409,73.464
895554389,2110,hospital,,312,PUNJAB,CHAKWAL,TALA GANG,32.9387,72.4137
912942163,2962,water_well,Juma Tar,483,SINDH,SANGHAR,KHIPRO,26.1057,69.8265
912942164,2962,water_well,Hathoi Tar,483,SINDH,SANGHAR,KHIPRO,26.1199,69.7696
912942165,2962,water_well,Chania Tar,483,SINDH,SANGHAR,KHIPRO,26.0349,69.7006
912942166,2962,water_well,Virshar Tar,483,SINDH,SANGHAR,KHIPRO,26.0363,69.7987
912942167,2962,water_well,Verai Tar,483,SINDH,SANGHAR,KHIPRO,26.0755,69.6742
912942168,2962,water_well,Ladhar Tar,483,SINDH,SANGHAR,KHIPRO,26.0775,69.7996
912942169,2962,water_well,Tar Dagrahu,483,SINDH,SANGHAR,KHIPRO,26.0008,69.9015
912942170,2962,water_well,Nawon Tar,483,SINDH,SANGHAR,KHIPRO,26.1018,69.7477
912942171,2962,water_well,Samanbewari Khui,483,SINDH,SANGHAR,KHIPRO,26.0215,69.8588
912942172,2962,water_well,Qasim Tar,483,SINDH,SANGHAR,KHIPRO,26.0758,69.7104
914219800,2082,school,,354,PUNJAB,LAHORE,LAHORE CANTT,31.5129,74.3374
914229793,2001,police,locoshed police chowki,401,PUNJAB,RAWALPINDI,RAWALPINDI,33.6158,73.034
920248536,2511,convenience,Bakeman,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.7128,73.0406
925144068,2302,fast_food,مکڈونلڈز,401,PUNJAB,RAWALPINDI,RAWALPINDI,33.5853,73.0719
925162114,2501,supermarket,METRO cash & carry,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.64,73.0256
933074606,2302,fast_food,ڈنکن ڈونٹس,0,SINDH,KARACHI,GULSHAN E IQBAL TOWN,24.8831,67.0903
933074666,2302,fast_food,Chillis Fast Food,0,SINDH,KARACHI,GULSHAN E IQBAL TOWN,24.8746,67.0881
933074672,2302,fast_food,Kaybees Fast Food,0,SINDH,KARACHI,GULSHAN E IQBAL TOWN,24.8753,67.0878
933110115,2502,bakery,Ideal Bakers,0,SINDH,KARACHI,JAMSHED TOWN,24.8671,67.0754
933110119,2721,attraction,Fun City - Hill Park,0,SINDH,KARACHI,JAMSHED TOWN,24.8713,67.0711
934985256,2004,post_box,Awan Town Post Office,355,PUNJAB,LAHORE,LAHORE CITY,31.5043,74.2616
934985259,2501,supermarket,Awan Town Market,355,PUNJAB,LAHORE,LAHORE CITY,31.5044,74.2618
935843930,2205,playground,,355,PUNJAB,LAHORE,LAHORE CITY,31.5022,74.2604
935843937,2082,school,,355,PUNJAB,LAHORE,LAHORE CITY,31.5032,74.2598
945059016,2082,school,F.G School No. 8,402,PUNJAB,RAWALPINDI,TAXILA,33.784,72.721
946538114,2082,school,F.G High School No.6,402,PUNJAB,RAWALPINDI,TAXILA,33.7817,72.7252
947867450,2082,school,F.G Degree College For Men,402,PUNJAB,RAWALPINDI,TAXILA,33.7747,72.7496
954015975,2001,police,Police Station New Pind,503,SINDH,SUKKUR,NEW SUKKUR,27.7051,68.8574
954474450,2404,guesthouse,Horizon,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.7252,73.0462
955183623,2110,hospital,HIRA hospital,505,SINDH,SUKKUR,ROHRI,27.6912,68.8554
955221058,2082,school,Masjid School,503,SINDH,SUKKUR,NEW SUKKUR,27.7049,68.8579
955236718,2301,restaurant,Kiran Bakers & Genral Store,505,SINDH,SUKKUR,ROHRI,27.6946,68.8712
955237137,2301,restaurant,New Alam Gouste,505,SINDH,SUKKUR,ROHRI,27.695,68.8706
965808597,2082,school,AliGarh School,369,PUNJAB,MULTAN,MULTAN CITY,30.2207,71.4737
973497666,2601,bank,دبئی اسلامی بینک,0,SINDH,KARACHI,JAMSHED TOWN,24.8797,67.0655
973497673,2601,bank,Meezan Bank Ltd,0,SINDH,KARACHI,JAMSHED TOWN,24.8799,67.0652
973762028,2721,attraction,Rangoonwala Hall,0,SINDH,KARACHI,GULSHAN E IQBAL TOWN,24.8854,67.0747
976498243,2601,bank,Meezan Bank Limited (Shahrah-e-Faisal 0111),0,SINDH,KARACHI,JAMSHED TOWN,24.864,67.0758
976879762,2084,college,Governament College Satellite Town,401,PUNJAB,RAWALPINDI,RAWALPINDI,33.6419,73.0651
977850325,2006,telephone,,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.7187,73.0543
977852301,2401,hotel,Hill View Hotel,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.7211,73.0565
977854870,2302,fast_food,,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.72,73.0571
977855824,2301,restaurant,پیزا ہٹ,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.7221,73.0588
1012197611,2082,school,The Educators,322,PUNJAB,FAISALABAD,JARANWALA,31.3218,73.3926
1029599217,2082,school,Punjab International Public School,313,PUNJAB,CHINIOT,BHAWANA,31.5641,72.6515
1042607910,2401,hotel,Hotel Avanti,401,PUNJAB,RAWALPINDI,RAWALPINDI,33.598,73.0523
1064545340,2304,pub,,354,PUNJAB,LAHORE,LAHORE CANTT,31.5093,74.3228
1064545340,2741,picnic_site,,354,PUNJAB,LAHORE,LAHORE CANTT,31.5093,74.3228
1068779625,2001,police,Gulberg Police Station,320,PUNJAB,FAISALABAD,FAISALABAD CITY,31.4243,73.0665
1081145390,2515,bookshop,Saeed Book Bank,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.7224,73.0586
1081224046,2401,hotel,Hotel Mashabrum,216,GILGIT BALTISTAN,SKARDU,SKARDU,35.3025,75.6235
1081224051,2401,hotel,Khyber Lodge,245,KHYBER PAKHTUNKHWA,KOHISTAN,DASSU,35.3573,73.2031
1081513950,2082,school,APWA School,440,SINDH,HYDERABAD,LATIFABAD,25.3666,68.362
1081588354,2002,fire_station,Fire Brigade,440,SINDH,HYDERABAD,LATIFABAD,25.3731,68.3638
1082575935,2016,market_place,Anarkali Centre,440,SINDH,HYDERABAD,LATIFABAD,25.3734,68.3558
1082591719,2602,atm,ایم سی بی بینک,440,SINDH,HYDERABAD,LATIFABAD,25.3733,68.3556
1083340548,2101,pharmacy,BHITTAI HOSPITAL,440,SINDH,HYDERABAD,LATIFABAD,25.3669,68.3437
1088958650,2001,police,A-Section Police Station,440,SINDH,HYDERABAD,LATIFABAD,25.3627,68.3621
1088992109,2110,hospital,DOCTORS PLAZA,440,SINDH,HYDERABAD,LATIFABAD,25.3712,68.3568
1088992135,2101,pharmacy,MEDICAL STORTE,440,SINDH,HYDERABAD,LATIFABAD,25.3728,68.3555
1088992149,2301,restaurant,,440,SINDH,HYDERABAD,LATIFABAD,25.3692,68.3579
1088992167,2301,restaurant,,440,SINDH,HYDERABAD,LATIFABAD,25.3693,68.3581
1088992170,2301,restaurant,Balochistan Sajji,440,SINDH,HYDERABAD,LATIFABAD,25.3738,68.3556
1088992175,2301,restaurant,,440,SINDH,HYDERABAD,LATIFABAD,25.3694,68.3582
1088992185,2101,pharmacy,MEDICAL STORE,440,SINDH,HYDERABAD,LATIFABAD,25.3696,68.355
1088992211,2101,pharmacy,MEDICAL STORE,440,SINDH,HYDERABAD,LATIFABAD,25.3694,68.359
1088992216,2101,pharmacy,MEDICAL STORE,440,SINDH,HYDERABAD,LATIFABAD,25.3728,68.3555
1089008363,2001,police,RANGERS,440,SINDH,HYDERABAD,LATIFABAD,25.3632,68.3506
1089008369,2304,pub,,440,SINDH,HYDERABAD,LATIFABAD,25.3695,68.3591
1089008376,2001,police,Police Station B-Section,440,SINDH,HYDERABAD,LATIFABAD,25.3623,68.3493
1089008388,2251,sports_centre,Board Stadium,440,SINDH,HYDERABAD,LATIFABAD,25.3625,68.3491
1089342762,2502,bakery,Bakery,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.7179,73.0854
1089415483,2516,butcher,Butcher Shop,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.7356,73.0785
1089417190,2511,convenience,,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.7357,73.0786
1089595055,2301,restaurant,Canadian Club,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.721,73.1124
1089617438,2011,embassy,سویڈن کا سفارت خانہ,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.7362,73.0762
1089625574,2741,picnic_site,Argintine Park,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.7196,73.084
1092218130,2512,clothes,EGO,440,SINDH,HYDERABAD,LATIFABAD,25.3837,68.3498
1092236787,2301,restaurant,پیزا ہٹ,440,SINDH,HYDERABAD,LATIFABAD,25.3802,68.3372
1092236796,2303,cafe,,440,SINDH,HYDERABAD,LATIFABAD,25.3838,68.3468
1092236836,2301,restaurant,,440,SINDH,HYDERABAD,LATIFABAD,25.3838,68.347
1093392155,2110,hospital,Memon Hospital,439,SINDH,HYDERABAD,HYDERABAD,25.3955,68.3766
1096053565,2082,school,Comprehensive School,440,SINDH,HYDERABAD,LATIFABAD,25.3561,68.3539
1096119344,2564,car_wash,,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.7174,73.0839
1096136959,2110,hospital,Red Crescent Institute of Cardiology,440,SINDH,HYDERABAD,LATIFABAD,25.3726,68.3479
1096846926,2006,telephone,,440,SINDH,HYDERABAD,LATIFABAD,25.3694,68.3564
1096846932,2005,post_office,,440,SINDH,HYDERABAD,LATIFABAD,25.3683,68.3572
1096869028,2511,convenience,,440,SINDH,HYDERABAD,LATIFABAD,25.3715,68.3566
1096869031,2511,convenience,,440,SINDH,HYDERABAD,LATIFABAD,25.3704,68.3576
1096869046,2512,clothes,,440,SINDH,HYDERABAD,LATIFABAD,25.3683,68.3593
1096869049,2511,convenience,,440,SINDH,HYDERABAD,LATIFABAD,25.3715,68.3567
1096869053,2515,bookshop,,440,SINDH,HYDERABAD,LATIFABAD,25.3713,68.3569
1096869057,2516,butcher,,440,SINDH,HYDERABAD,LATIFABAD,25.3703,68.3584
1096869060,2303,cafe,Tea Cafe,440,SINDH,HYDERABAD,LATIFABAD,25.3698,68.3582
1096869061,2511,convenience,,440,SINDH,HYDERABAD,LATIFABAD,25.3709,68.3573
1096869084,2516,butcher,,440,SINDH,HYDERABAD,LATIFABAD,25.3705,68.3586
1096869087,2511,convenience,,440,SINDH,HYDERABAD,LATIFABAD,25.371,68.3571
1096869105,2511,convenience,,440,SINDH,HYDERABAD,LATIFABAD,25.37,68.358
1096925191,2561,hairdresser,,440,SINDH,HYDERABAD,LATIFABAD,25.366,68.3629
1096925193,2502,bakery,Bilal Bakery,440,SINDH,HYDERABAD,LATIFABAD,25.3658,68.3643
1096925198,2516,butcher,,440,SINDH,HYDERABAD,LATIFABAD,25.3655,68.3661
1096925201,2516,butcher,,440,SINDH,HYDERABAD,LATIFABAD,25.366,68.3664
1096925203,2502,bakery,National,440,SINDH,HYDERABAD,LATIFABAD,25.3656,68.3644
1096925225,2511,convenience,,440,SINDH,HYDERABAD,LATIFABAD,25.3662,68.3631
1096925226,2101,pharmacy,medical medical,440,SINDH,HYDERABAD,LATIFABAD,25.3661,68.3628
1096925228,2101,pharmacy,Medical Store,440,SINDH,HYDERABAD,LATIFABAD,25.3663,68.3628
1096925230,2516,butcher,,440,SINDH,HYDERABAD,LATIFABAD,25.3658,68.3662
1096925234,2303,cafe,Mujahid Cafe,440,SINDH,HYDERABAD,LATIFABAD,25.366,68.363
1096935288,2511,convenience,,440,SINDH,HYDERABAD,LATIFABAD,25.3679,68.3594
1096935294,2511,convenience,,440,SINDH,HYDERABAD,LATIFABAD,25.367,68.3579
1096935302,2512,clothes,,440,SINDH,HYDERABAD,LATIFABAD,25.3674,68.3577
1096935307,2511,convenience,,440,SINDH,HYDERABAD,LATIFABAD,25.3681,68.366
1096935315,2502,bakery,,440,SINDH,HYDERABAD,LATIFABAD,25.3681,68.3662
1096935318,2302,fast_food,Shama Tikka,440,SINDH,HYDERABAD,LATIFABAD,25.3697,68.3571
1096935324,2302,fast_food,small hotel,440,SINDH,HYDERABAD,LATIFABAD,25.3697,68.3583
1096935326,2511,convenience,,440,SINDH,HYDERABAD,LATIFABAD,25.3673,68.3589
1096935330,2601,bank,National Bank Pakistan-NBP,440,SINDH,HYDERABAD,LATIFABAD,25.374,68.3554
1096935344,2511,convenience,,440,SINDH,HYDERABAD,LATIFABAD,25.3696,68.3591
1096935353,2303,cafe,Piala Cafe,440,SINDH,HYDERABAD,LATIFABAD,25.3665,68.3581
1096935355,2512,clothes,,440,SINDH,HYDERABAD,LATIFABAD,25.3678,68.3602
1096935358,2511,convenience,,440,SINDH,HYDERABAD,LATIFABAD,25.3692,68.3591
1096935360,2511,convenience,,440,SINDH,HYDERABAD,LATIFABAD,25.3688,68.3632
1096945982,2303,cafe,Cafe Piru,440,SINDH,HYDERABAD,LATIFABAD,25.357,68.3589
1096945983,2511,convenience,,440,SINDH,HYDERABAD,LATIFABAD,25.3564,68.36
1096945992,2303,cafe,Chai Hojaye,440,SINDH,HYDERABAD,LATIFABAD,25.368,68.3488
1096945995,2511,convenience,,440,SINDH,HYDERABAD,LATIFABAD,25.3565,68.3605
1096945997,2511,convenience,,440,SINDH,HYDERABAD,LATIFABAD,25.3566,68.3594
1096945999,2303,cafe,Shai Karak,440,SINDH,HYDERABAD,LATIFABAD,25.3665,68.349
1096946000,2511,convenience,,440,SINDH,HYDERABAD,LATIFABAD,25.3562,68.3614
1096946003,2302,fast_food,biryani house,440,SINDH,HYDERABAD,LATIFABAD,25.3583,68.3579
1096946004,2511,convenience,,440,SINDH,HYDERABAD,LATIFABAD,25.3577,68.3582
